alert_id,symbol,ts_entry,entry_price,direction,stop_price,target_price,risk,reward,rr_ratio,hold_minutes,logic_type,status
168,NQM6.CME@RITHMIC,2026-05-05T00:13:00.254Z,27774.7,LONG,27773.75,27775.9,0.95,1.2,1.26,25,Phase1_Absorption,TIMEOUT
169,NQM6.CME@RITHMIC,2026-05-05T00:13:00.276Z,27774.7,LONG,27773.75,27775.9,0.95,1.2,1.26,20,Phase1_Absorption,LOSS
170,NQM6.CME@RITHMIC,2026-05-05T00:13:00.471Z,27775.78,SHORT,27776.5,27775.18,0.72,0.6,0.83,20,Phase1_Absorption,LOSS
171,NQM6.CME@RITHMIC,2026-05-05T00:13:02.762Z,27777.05,SHORT,27778.0,27775.85,0.95,1.2,1.26,13,Phase1_Absorption,LOSS
172,NQM6.CME@RITHMIC,2026-05-05T00:13:16.981Z,27772.62,LONG,27771.75,27773.62,0.88,1.0,1.14,6,Phase1_Absorption,TIMEOUT
173,NQM6.CME@RITHMIC,2026-05-05T00:13:18.584Z,27772.78,LONG,27771.75,27774.18,1.03,1.4,1.37,23,Phase1_Absorption,TIMEOUT
174,NQM6.CME@RITHMIC,2026-05-05T00:13:27.323Z,27776.08,SHORT,27777.25,27774.28,1.17,1.8,1.53,8,Phase1_Absorption,LOSS
175,NQM6.CME@RITHMIC,2026-05-05T00:13:30.595Z,27776.85,SHORT,27777.5,27776.45,0.65,0.4,0.62,16,Phase1_Absorption,TIMEOUT
176,ESM6.CME@RITHMIC,2026-05-05T00:13:42.528Z,7232.02,SHORT,7232.75,7231.42,0.73,0.6,0.83,7,Phase1_Absorption,WIN
177,ESM6.CME@RITHMIC,2026-05-05T00:14:03.321Z,7232.85,SHORT,7233.5,7232.45,0.65,0.4,0.62,23,Phase1_Absorption,WIN
178,NQM6.CME@RITHMIC,2026-05-05T00:14:07.367Z,27781.8,SHORT,27783.5,27778.6,1.7,3.2,1.88,25,Phase1_Absorption,WIN
179,NQM6.CME@RITHMIC,2026-05-05T00:14:08.439Z,27782.62,SHORT,27783.5,27781.62,0.88,1.0,1.14,19,Phase1_Absorption,TIMEOUT
180,NQM6.CME@RITHMIC,2026-05-05T00:14:35.912Z,27784.08,SHORT,27785.25,27782.28,1.17,1.8,1.53,30,Phase1_Absorption,WIN
181,NQM6.CME@RITHMIC,2026-05-05T00:15:02.476Z,27780.35,LONG,27779.25,27781.95,1.1,1.6,1.45,12,Phase1_Absorption,LOSS
182,ESM6.CME@RITHMIC,2026-05-05T00:15:10.877Z,7230.62,LONG,7229.75,7231.62,0.88,1.0,1.14,26,Phase1_Absorption,WIN
183,ESM6.CME@RITHMIC,2026-05-05T00:15:10.879Z,7230.48,LONG,7229.75,7231.08,0.73,0.6,0.83,9,Phase1_Absorption,LOSS
184,NQM6.CME@RITHMIC,2026-05-05T00:15:10.880Z,27773.5,LONG,27772.25,27775.5,1.25,2.0,1.6,23,Phase1_Absorption,WIN
185,NQM6.CME@RITHMIC,2026-05-05T00:15:11.562Z,27772.55,LONG,27771.75,27773.35,0.8,0.8,1.0,26,Phase1_Absorption,LOSS
186,NQM6.CME@RITHMIC,2026-05-05T00:15:11.656Z,27772.38,LONG,27771.5,27773.38,0.88,1.0,1.14,19,Phase1_Absorption,WIN
187,NQM6.CME@RITHMIC,2026-05-05T00:15:12.459Z,27771.4,LONG,27770.0,27773.8,1.4,2.4,1.71,5,Phase1_Absorption,WIN
188,NQM6.CME@RITHMIC,2026-05-05T00:15:12.463Z,27770.22,LONG,27769.5,27770.82,0.72,0.6,0.83,10,Phase1_Absorption,WIN
189,NQM6.CME@RITHMIC,2026-05-05T00:15:12.464Z,27769.9,LONG,27769.25,27770.3,0.65,0.4,0.62,16,Phase1_Absorption,LOSS
190,NQM6.CME@RITHMIC,2026-05-05T00:15:12.464Z,27769.47,LONG,27768.75,27770.07,0.72,0.6,0.83,27,Phase1_Absorption,WIN
191,NQM6.CME@RITHMIC,2026-05-05T00:15:12.466Z,27768.7,LONG,27767.75,27769.9,0.95,1.2,1.26,9,Phase1_Absorption,TIMEOUT
192,ESM6.CME@RITHMIC,2026-05-05T00:15:12.467Z,7230.15,LONG,7229.5,7230.55,0.65,0.4,0.62,12,Phase1_Absorption,WIN
193,NQM6.CME@RITHMIC,2026-05-05T00:15:12.835Z,27768.83,LONG,27767.5,27771.03,1.33,2.2,1.66,13,Phase1_Absorption,WIN
194,NQM6.CME@RITHMIC,2026-05-05T00:15:12.837Z,27770.05,LONG,27769.25,27770.85,0.8,0.8,1.0,7,Phase1_Absorption,WIN
195,NQM6.CME@RITHMIC,2026-05-05T00:15:12.838Z,27769.72,LONG,27769.0,27770.32,0.72,0.6,0.83,25,Phase1_Absorption,WIN
196,NQM6.CME@RITHMIC,2026-05-05T00:15:12.839Z,27769.22,LONG,27768.5,27769.82,0.72,0.6,0.83,27,Phase1_Absorption,TIMEOUT
197,NQM6.CME@RITHMIC,2026-05-05T00:15:13.404Z,27768.55,LONG,27767.75,27769.35,0.8,0.8,1.0,10,Phase1_Absorption,TIMEOUT
198,NQM6.CME@RITHMIC,2026-05-05T00:15:13.548Z,27768.45,LONG,27767.5,27769.65,0.95,1.2,1.26,8,Phase1_Absorption,TIMEOUT
199,ESM6.CME@RITHMIC,2026-05-05T00:15:14.084Z,7229.9,LONG,7229.25,7230.3,0.65,0.4,0.62,13,Phase1_Absorption,WIN
200,NQM6.CME@RITHMIC,2026-05-05T00:15:18.470Z,27767.0,LONG,27765.75,27769.0,1.25,2.0,1.6,14,Phase1_Absorption,WIN
201,ESM6.CME@RITHMIC,2026-05-05T00:15:19.778Z,7229.48,LONG,7228.75,7230.08,0.73,0.6,0.83,12,Phase1_Absorption,WIN
202,NQM6.CME@RITHMIC,2026-05-05T00:15:19.784Z,27766.38,LONG,27765.5,27767.38,0.88,1.0,1.14,24,Phase1_Absorption,WIN
203,NQM6.CME@RITHMIC,2026-05-05T00:15:19.827Z,27764.95,LONG,27764.0,27766.15,0.95,1.2,1.26,17,Phase1_Absorption,WIN
204,ESM6.CME@RITHMIC,2026-05-05T00:15:20.241Z,7228.9,LONG,7228.25,7229.3,0.65,0.4,0.62,22,Phase1_Absorption,WIN
205,NQM6.CME@RITHMIC,2026-05-05T00:15:20.398Z,27762.53,LONG,27761.5,27763.93,1.03,1.4,1.37,29,Phase1_Absorption,LOSS
206,NQM6.CME@RITHMIC,2026-05-05T00:15:33.164Z,27763.12,LONG,27762.25,27764.12,0.88,1.0,1.14,16,Phase1_Absorption,WIN
207,NQM6.CME@RITHMIC,2026-05-05T00:15:33.182Z,27762.55,LONG,27761.75,27763.35,0.8,0.8,1.0,30,Phase1_Absorption,WIN
208,NQM6.CME@RITHMIC,2026-05-05T00:15:33.184Z,27762.47,LONG,27761.75,27763.07,0.72,0.6,0.83,5,Phase1_Absorption,WIN
209,NQM6.CME@RITHMIC,2026-05-05T00:15:33.190Z,27761.9,LONG,27761.25,27762.3,0.65,0.4,0.62,25,Phase1_Absorption,WIN
210,NQM6.CME@RITHMIC,2026-05-05T00:15:33.205Z,27761.2,LONG,27760.25,27762.4,0.95,1.2,1.26,6,Phase1_Absorption,WIN
211,ESM6.CME@RITHMIC,2026-05-05T00:15:33.213Z,7228.65,LONG,7228.0,7229.05,0.65,0.4,0.62,22,Phase1_Absorption,WIN
212,NQM6.CME@RITHMIC,2026-05-05T00:15:33.214Z,27759.75,LONG,27758.5,27761.75,1.25,2.0,1.6,6,Phase1_Absorption,WIN
213,NQM6.CME@RITHMIC,2026-05-05T00:15:33.215Z,27758.95,LONG,27758.0,27760.15,0.95,1.2,1.26,6,Phase1_Absorption,LOSS
214,ESM6.CME@RITHMIC,2026-05-05T00:15:33.221Z,7228.4,LONG,7227.75,7228.8,0.65,0.4,0.62,19,Phase1_Absorption,LOSS
215,NQM6.CME@RITHMIC,2026-05-05T00:15:38.688Z,27761.62,SHORT,27762.5,27760.62,0.88,1.0,1.14,9,Phase1_Absorption,WIN
216,NQM6.CME@RITHMIC,2026-05-05T00:15:40.264Z,27762.65,SHORT,27763.75,27761.05,1.1,1.6,1.45,12,Phase1_Absorption,TIMEOUT
217,NQM6.CME@RITHMIC,2026-05-05T00:15:41.207Z,27763.28,SHORT,27764.0,27762.68,0.72,0.6,0.83,12,Phase1_Absorption,WIN
218,NQM6.CME@RITHMIC,2026-05-05T00:15:43.208Z,27762.28,SHORT,27763.0,27761.68,0.72,0.6,0.83,11,Phase1_Absorption,WIN
219,NQM6.CME@RITHMIC,2026-05-05T00:15:43.638Z,27763.05,SHORT,27764.0,27761.85,0.95,1.2,1.26,17,Phase1_Absorption,WIN
220,NQM6.CME@RITHMIC,2026-05-05T00:15:44.959Z,27763.45,SHORT,27764.25,27762.65,0.8,0.8,1.0,11,Phase1_Absorption,TIMEOUT
221,NQM6.CME@RITHMIC,2026-05-05T00:15:47.898Z,27763.15,SHORT,27764.25,27761.55,1.1,1.6,1.45,27,Phase1_Absorption,LOSS
222,NQM6.CME@RITHMIC,2026-05-05T00:15:49.731Z,27763.08,SHORT,27764.25,27761.28,1.17,1.8,1.53,13,Phase1_Absorption,LOSS
223,NQM6.CME@RITHMIC,2026-05-05T00:15:50.575Z,27763.95,SHORT,27765.5,27761.15,1.55,2.8,1.81,13,Phase1_Absorption,WIN
224,NQM6.CME@RITHMIC,2026-05-05T00:15:52.419Z,27766.1,SHORT,27766.75,27765.7,0.65,0.4,0.62,28,Phase1_Absorption,LOSS
225,ESM6.CME@RITHMIC,2026-05-05T00:15:52.426Z,7229.35,SHORT,7230.0,7228.95,0.65,0.4,0.62,19,Phase1_Absorption,LOSS
226,ESM6.CME@RITHMIC,2026-05-05T00:15:52.427Z,7229.6,SHORT,7230.25,7229.2,0.65,0.4,0.62,28,Phase1_Absorption,WIN
227,NQM6.CME@RITHMIC,2026-05-05T00:15:52.456Z,27766.45,SHORT,27767.25,27765.65,0.8,0.8,1.0,13,Phase1_Absorption,TIMEOUT
228,ESM6.CME@RITHMIC,2026-05-05T00:15:53.703Z,7229.4,LONG,7228.75,7229.8,0.65,0.4,0.62,9,Phase1_Absorption,WIN
229,NQM6.CME@RITHMIC,2026-05-05T00:16:02.679Z,27764.75,SHORT,27766.0,27762.75,1.25,2.0,1.6,23,Phase1_Absorption,LOSS
230,NQM6.CME@RITHMIC,2026-05-05T00:16:07.067Z,27765.22,SHORT,27766.25,27763.82,1.03,1.4,1.37,6,Phase1_Absorption,LOSS
231,ESM6.CME@RITHMIC,2026-05-05T00:16:11.452Z,7228.23,LONG,7227.5,7228.83,0.73,0.6,0.83,7,Phase1_Absorption,TIMEOUT
232,ESM6.CME@RITHMIC,2026-05-05T00:16:12.001Z,7227.9,LONG,7227.25,7228.3,0.65,0.4,0.62,10,Phase1_Absorption,LOSS
233,NQM6.CME@RITHMIC,2026-05-05T00:16:12.095Z,27758.9,LONG,27757.5,27761.3,1.4,2.4,1.71,5,Phase1_Absorption,LOSS
234,ESM6.CME@RITHMIC,2026-05-05T00:16:12.323Z,7227.23,LONG,7226.5,7227.83,0.73,0.6,0.83,14,Phase1_Absorption,WIN
235,ESM6.CME@RITHMIC,2026-05-05T00:16:13.037Z,7226.73,LONG,7226.0,7227.33,0.73,0.6,0.83,29,Phase1_Absorption,WIN
236,ESM6.CME@RITHMIC,2026-05-05T00:16:13.038Z,7226.4,LONG,7225.75,7226.8,0.65,0.4,0.62,8,Phase1_Absorption,WIN
237,ESM6.CME@RITHMIC,2026-05-05T00:16:13.952Z,7226.35,SHORT,7227.0,7225.95,0.65,0.4,0.62,22,Phase1_Absorption,WIN
238,NQM6.CME@RITHMIC,2026-05-05T00:16:13.963Z,27752.9,LONG,27751.5,27755.3,1.4,2.4,1.71,26,Phase1_Absorption,LOSS
239,ESM6.CME@RITHMIC,2026-05-05T00:16:14.046Z,7226.85,SHORT,7227.5,7226.45,0.65,0.4,0.62,20,Phase1_Absorption,WIN
240,ESM6.CME@RITHMIC,2026-05-05T00:16:19.987Z,7226.85,SHORT,7227.5,7226.45,0.65,0.4,0.62,5,Phase1_Absorption,WIN
241,NQM6.CME@RITHMIC,2026-05-05T00:16:22.258Z,27759.1,SHORT,27760.5,27756.7,1.4,2.4,1.71,17,Phase1_Absorption,LOSS
242,ESM6.CME@RITHMIC,2026-05-05T00:16:23.481Z,7227.23,LONG,7226.5,7227.83,0.73,0.6,0.83,9,Phase1_Absorption,TIMEOUT
243,ESM6.CME@RITHMIC,2026-05-05T00:16:24.572Z,7226.9,LONG,7226.25,7227.3,0.65,0.4,0.62,8,Phase1_Absorption,TIMEOUT
244,NQM6.CME@RITHMIC,2026-05-05T00:16:30.008Z,27760.0,SHORT,27762.0,27756.0,2.0,4.0,2.0,15,Phase1_Absorption,WIN
245,NQM6.CME@RITHMIC,2026-05-05T00:16:30.009Z,27760.67,SHORT,27762.75,27756.47,2.08,4.2,2.02,29,Phase1_Absorption,TIMEOUT
246,ESM6.CME@RITHMIC,2026-05-05T00:16:30.011Z,7228.02,SHORT,7228.75,7227.42,0.73,0.6,0.83,12,Phase1_Absorption,WIN
247,ESM6.CME@RITHMIC,2026-05-05T00:16:39.860Z,7227.65,LONG,7227.0,7228.05,0.65,0.4,0.62,17,Phase1_Absorption,TIMEOUT
248,ESM6.CME@RITHMIC,2026-05-05T00:16:54.049Z,7228.35,SHORT,7229.0,7227.95,0.65,0.4,0.62,18,Phase1_Absorption,WIN
249,ESM6.CME@RITHMIC,2026-05-05T00:16:54.070Z,7228.6,SHORT,7229.25,7228.2,0.65,0.4,0.62,30,Phase1_Absorption,TIMEOUT
250,NQM6.CME@RITHMIC,2026-05-05T00:16:54.228Z,27766.08,SHORT,27768.0,27762.28,1.92,3.8,1.97,8,Phase1_Absorption,WIN
251,NQM6.CME@RITHMIC,2026-05-05T00:16:54.417Z,27767.5,SHORT,27768.75,27765.5,1.25,2.0,1.6,10,Phase1_Absorption,WIN
252,ESM6.CME@RITHMIC,2026-05-05T00:16:54.938Z,7228.48,LONG,7227.75,7229.08,0.73,0.6,0.83,8,Phase1_Absorption,TIMEOUT
253,ESM6.CME@RITHMIC,2026-05-05T00:16:57.043Z,7228.23,LONG,7227.5,7228.83,0.73,0.6,0.83,26,Phase1_Absorption,LOSS
254,ESM6.CME@RITHMIC,2026-05-05T00:17:28.127Z,7228.6,SHORT,7229.25,7228.2,0.65,0.4,0.62,18,Phase1_Absorption,WIN
255,ESM6.CME@RITHMIC,2026-05-05T00:17:42.259Z,7228.15,LONG,7227.5,7228.55,0.65,0.4,0.62,13,Phase1_Absorption,TIMEOUT
256,ESM6.CME@RITHMIC,2026-05-05T00:18:01.274Z,7228.95,SHORT,7229.75,7228.15,0.8,0.8,1.0,29,Phase1_Absorption,WIN
257,NQM6.CME@RITHMIC,2026-05-05T00:18:03.667Z,27764.9,SHORT,27766.0,27763.3,1.1,1.6,1.45,12,Phase1_Absorption,WIN
258,NQM6.CME@RITHMIC,2026-05-05T00:18:06.305Z,27765.3,SHORT,27766.25,27764.1,0.95,1.2,1.26,7,Phase1_Absorption,WIN
259,NQM6.CME@RITHMIC,2026-05-05T00:18:07.289Z,27765.65,SHORT,27766.75,27764.05,1.1,1.6,1.45,19,Phase1_Absorption,WIN
260,NQM6.CME@RITHMIC,2026-05-05T00:18:08.466Z,27765.95,SHORT,27766.75,27765.15,0.8,0.8,1.0,27,Phase1_Absorption,WIN
261,NQM6.CME@RITHMIC,2026-05-05T00:18:08.467Z,27766.6,SHORT,27767.25,27766.2,0.65,0.4,0.62,30,Phase1_Absorption,WIN
262,NQM6.CME@RITHMIC,2026-05-05T00:18:08.468Z,27766.85,SHORT,27767.5,27766.45,0.65,0.4,0.62,22,Phase1_Absorption,LOSS
263,NQM6.CME@RITHMIC,2026-05-05T00:18:08.477Z,27767.28,SHORT,27768.0,27766.68,0.72,0.6,0.83,24,Phase1_Absorption,WIN
264,NQM6.CME@RITHMIC,2026-05-05T00:18:08.484Z,27767.7,SHORT,27768.5,27766.9,0.8,0.8,1.0,21,Phase1_Absorption,WIN
265,ESM6.CME@RITHMIC,2026-05-05T00:18:08.502Z,7229.1,SHORT,7229.75,7228.7,0.65,0.4,0.62,18,Phase1_Absorption,WIN
266,NQM6.CME@RITHMIC,2026-05-05T00:18:09.083Z,27767.45,LONG,27766.5,27768.65,0.95,1.2,1.26,9,Phase1_Absorption,WIN
267,NQM6.CME@RITHMIC,2026-05-05T00:18:09.085Z,27767.15,LONG,27766.5,27767.55,0.65,0.4,0.62,20,Phase1_Absorption,WIN
268,NQM6.CME@RITHMIC,2026-05-05T00:18:13.323Z,27767.9,SHORT,27769.0,27766.3,1.1,1.6,1.45,22,Phase1_Absorption,WIN
269,ESM6.CME@RITHMIC,2026-05-05T00:18:31.930Z,7228.3,LONG,7227.5,7229.1,0.8,0.8,1.0,15,Phase1_Absorption,WIN
270,ESM6.CME@RITHMIC,2026-05-05T00:18:31.975Z,7227.65,LONG,7227.0,7228.05,0.65,0.4,0.62,23,Phase1_Absorption,LOSS
271,NQM6.CME@RITHMIC,2026-05-05T00:18:43.535Z,27759.28,LONG,27758.25,27760.68,1.03,1.4,1.37,30,Phase1_Absorption,WIN
272,NQM6.CME@RITHMIC,2026-05-05T00:18:44.074Z,27758.88,LONG,27758.0,27759.88,0.88,1.0,1.14,24,Phase1_Absorption,WIN
273,NQM6.CME@RITHMIC,2026-05-05T00:18:47.259Z,27759.25,LONG,27758.0,27761.25,1.25,2.0,1.6,18,Phase1_Absorption,WIN
274,NQM6.CME@RITHMIC,2026-05-05T00:18:58.151Z,27760.2,SHORT,27761.0,27759.4,0.8,0.8,1.0,18,Phase1_Absorption,WIN
275,NQM6.CME@RITHMIC,2026-05-05T00:20:01.721Z,27761.4,LONG,27760.0,27763.8,1.4,2.4,1.71,18,Phase1_Absorption,LOSS
276,ESM6.CME@RITHMIC,2026-05-05T00:20:02.673Z,7228.15,LONG,7227.5,7228.55,0.65,0.4,0.62,29,Phase1_Absorption,WIN
277,NQM6.CME@RITHMIC,2026-05-05T00:20:04.222Z,27760.2,LONG,27759.25,27761.4,0.95,1.2,1.26,29,Phase1_Absorption,TIMEOUT
278,ESM6.CME@RITHMIC,2026-05-05T00:20:47.737Z,7228.15,LONG,7227.5,7228.55,0.65,0.4,0.62,19,Phase1_Absorption,TIMEOUT
279,ESM6.CME@RITHMIC,2026-05-05T00:20:56.687Z,7228.15,LONG,7227.5,7228.55,0.65,0.4,0.62,25,Phase1_Absorption,WIN
280,ESM6.CME@RITHMIC,2026-05-05T00:20:57.848Z,7227.73,LONG,7227.0,7228.33,0.73,0.6,0.83,17,Phase1_Absorption,LOSS
281,ESM6.CME@RITHMIC,2026-05-05T00:20:57.850Z,7227.4,LONG,7226.75,7227.8,0.65,0.4,0.62,5,Phase1_Absorption,WIN
282,NQM6.CME@RITHMIC,2026-05-05T00:20:57.865Z,27759.6,LONG,27758.5,27761.2,1.1,1.6,1.45,12,Phase1_Absorption,LOSS
283,NQM6.CME@RITHMIC,2026-05-05T00:20:59.912Z,27758.53,LONG,27757.5,27759.93,1.03,1.4,1.37,22,Phase1_Absorption,WIN
284,NQM6.CME@RITHMIC,2026-05-05T00:21:03.152Z,27758.53,LONG,27757.5,27759.93,1.03,1.4,1.37,8,Phase1_Absorption,WIN
285,ESM6.CME@RITHMIC,2026-05-05T00:21:06.153Z,7227.6,SHORT,7228.25,7227.2,0.65,0.4,0.62,20,Phase1_Absorption,LOSS
286,ESM6.CME@RITHMIC,2026-05-05T00:21:13.217Z,7227.6,SHORT,7228.25,7227.2,0.65,0.4,0.62,16,Phase1_Absorption,LOSS
287,NQM6.CME@RITHMIC,2026-05-05T00:21:15.007Z,27755.05,LONG,27754.25,27755.85,0.8,0.8,1.0,24,Phase1_Absorption,TIMEOUT
288,ESM6.CME@RITHMIC,2026-05-05T00:21:42.244Z,7227.9,LONG,7227.25,7228.3,0.65,0.4,0.62,21,Phase1_Absorption,WIN
289,NQM6.CME@RITHMIC,2026-05-05T00:21:42.932Z,27761.97,SHORT,27763.0,27760.57,1.03,1.4,1.37,12,Phase1_Absorption,WIN
290,ESM6.CME@RITHMIC,2026-05-05T00:21:54.828Z,7227.9,LONG,7227.25,7228.3,0.65,0.4,0.62,18,Phase1_Absorption,LOSS
291,ESM6.CME@RITHMIC,2026-05-05T00:22:24.384Z,7226.65,LONG,7226.0,7227.05,0.65,0.4,0.62,21,Phase1_Absorption,WIN
292,ESM6.CME@RITHMIC,2026-05-05T00:22:24.384Z,7226.65,LONG,7226.0,7227.05,0.65,0.4,0.62,30,Phase1_Absorption,WIN
293,NQM6.CME@RITHMIC,2026-05-05T00:22:24.385Z,27755.22,LONG,27753.75,27757.82,1.47,2.6,1.76,14,Phase1_Absorption,TIMEOUT
294,NQM6.CME@RITHMIC,2026-05-05T00:22:37.138Z,27753.12,LONG,27752.25,27754.12,0.88,1.0,1.14,21,Phase1_Absorption,TIMEOUT
295,NQM6.CME@RITHMIC,2026-05-05T00:22:42.018Z,27752.45,LONG,27751.5,27753.65,0.95,1.2,1.26,28,Phase1_Absorption,WIN
296,NQM6.CME@RITHMIC,2026-05-05T00:22:42.406Z,27751.62,LONG,27750.75,27752.62,0.88,1.0,1.14,28,Phase1_Absorption,TIMEOUT
297,NQM6.CME@RITHMIC,2026-05-05T00:22:53.300Z,27751.88,LONG,27751.0,27752.88,0.88,1.0,1.14,25,Phase1_Absorption,LOSS
298,NQM6.CME@RITHMIC,2026-05-05T00:22:53.301Z,27751.22,LONG,27750.5,27751.82,0.72,0.6,0.83,27,Phase1_Absorption,WIN
299,NQM6.CME@RITHMIC,2026-05-05T00:22:53.892Z,27751.15,LONG,27750.5,27751.55,0.65,0.4,0.62,8,Phase1_Absorption,WIN
300,NQM6.CME@RITHMIC,2026-05-05T00:22:59.627Z,27750.88,LONG,27750.0,27751.88,0.88,1.0,1.14,28,Phase1_Absorption,LOSS
301,NQM6.CME@RITHMIC,2026-05-05T00:22:59.627Z,27750.22,LONG,27749.5,27750.82,0.72,0.6,0.83,25,Phase1_Absorption,LOSS
302,ESM6.CME@RITHMIC,2026-05-05T00:23:01.669Z,7225.9,LONG,7225.25,7226.3,0.65,0.4,0.62,13,Phase1_Absorption,WIN
303,NQM6.CME@RITHMIC,2026-05-05T00:23:01.689Z,27749.9,LONG,27748.5,27752.3,1.4,2.4,1.71,22,Phase1_Absorption,TIMEOUT
304,NQM6.CME@RITHMIC,2026-05-05T00:23:01.689Z,27748.8,LONG,27748.0,27749.6,0.8,0.8,1.0,5,Phase1_Absorption,WIN
305,NQM6.CME@RITHMIC,2026-05-05T00:23:03.267Z,27748.55,LONG,27747.75,27749.35,0.8,0.8,1.0,22,Phase1_Absorption,LOSS
306,NQM6.CME@RITHMIC,2026-05-05T00:23:03.381Z,27748.38,LONG,27747.5,27749.38,0.88,1.0,1.14,16,Phase1_Absorption,LOSS
307,NQM6.CME@RITHMIC,2026-05-05T00:23:03.555Z,27747.8,LONG,27747.0,27748.6,0.8,0.8,1.0,24,Phase1_Absorption,LOSS
308,NQM6.CME@RITHMIC,2026-05-05T00:23:04.553Z,27747.95,LONG,27747.0,27749.15,0.95,1.2,1.26,25,Phase1_Absorption,WIN
309,ESM6.CME@RITHMIC,2026-05-05T00:23:17.178Z,7226.1,SHORT,7226.75,7225.7,0.65,0.4,0.62,22,Phase1_Absorption,WIN
310,ESM6.CME@RITHMIC,2026-05-05T00:23:17.943Z,7226.1,SHORT,7226.75,7225.7,0.65,0.4,0.62,5,Phase1_Absorption,LOSS
311,NQM6.CME@RITHMIC,2026-05-05T00:23:18.710Z,27749.72,LONG,27749.0,27750.32,0.72,0.6,0.83,25,Phase1_Absorption,TIMEOUT
312,NQM6.CME@RITHMIC,2026-05-05T00:23:18.710Z,27749.22,LONG,27748.5,27749.82,0.72,0.6,0.83,24,Phase1_Absorption,WIN
313,NQM6.CME@RITHMIC,2026-05-05T00:23:18.711Z,27748.72,LONG,27748.0,27749.32,0.72,0.6,0.83,5,Phase1_Absorption,WIN
314,NQM6.CME@RITHMIC,2026-05-05T00:23:18.712Z,27748.22,LONG,27747.5,27748.82,0.72,0.6,0.83,9,Phase1_Absorption,WIN
315,NQM6.CME@RITHMIC,2026-05-05T00:23:18.714Z,27747.9,LONG,27747.25,27748.3,0.65,0.4,0.62,18,Phase1_Absorption,WIN
316,NQM6.CME@RITHMIC,2026-05-05T00:23:18.714Z,27747.47,LONG,27746.75,27748.07,0.72,0.6,0.83,18,Phase1_Absorption,WIN
317,ESM6.CME@RITHMIC,2026-05-05T00:23:18.720Z,7226.15,LONG,7225.5,7226.55,0.65,0.4,0.62,16,Phase1_Absorption,TIMEOUT
318,NQM6.CME@RITHMIC,2026-05-05T00:23:20.540Z,27748.0,LONG,27746.75,27750.0,1.25,2.0,1.6,18,Phase1_Absorption,WIN
319,NQM6.CME@RITHMIC,2026-05-05T00:23:22.648Z,27748.0,LONG,27746.75,27750.0,1.25,2.0,1.6,30,Phase1_Absorption,TIMEOUT
320,ESM6.CME@RITHMIC,2026-05-05T00:23:25.537Z,7226.35,SHORT,7227.0,7225.95,0.65,0.4,0.62,28,Phase1_Absorption,WIN
321,NQM6.CME@RITHMIC,2026-05-05T00:23:26.048Z,27748.28,LONG,27747.25,27749.68,1.03,1.4,1.37,10,Phase1_Absorption,WIN
322,NQM6.CME@RITHMIC,2026-05-05T00:23:27.108Z,27748.3,LONG,27747.5,27749.1,0.8,0.8,1.0,11,Phase1_Absorption,WIN
323,NQM6.CME@RITHMIC,2026-05-05T00:23:27.158Z,27747.55,LONG,27746.75,27748.35,0.8,0.8,1.0,26,Phase1_Absorption,WIN
324,NQM6.CME@RITHMIC,2026-05-05T00:23:28.222Z,27747.55,LONG,27746.75,27748.35,0.8,0.8,1.0,29,Phase1_Absorption,WIN
325,NQM6.CME@RITHMIC,2026-05-05T00:23:34.615Z,27750.47,SHORT,27751.5,27749.07,1.03,1.4,1.37,10,Phase1_Absorption,WIN
326,NQM6.CME@RITHMIC,2026-05-05T00:23:36.012Z,27751.9,SHORT,27753.0,27750.3,1.1,1.6,1.45,9,Phase1_Absorption,WIN
327,ESM6.CME@RITHMIC,2026-05-05T00:23:36.052Z,7226.85,SHORT,7227.5,7226.45,0.65,0.4,0.62,5,Phase1_Absorption,LOSS
328,NQM6.CME@RITHMIC,2026-05-05T00:23:37.148Z,27753.22,SHORT,27754.25,27751.82,1.03,1.4,1.37,10,Phase1_Absorption,LOSS
329,ESM6.CME@RITHMIC,2026-05-05T00:23:53.318Z,7226.65,LONG,7226.0,7227.05,0.65,0.4,0.62,28,Phase1_Absorption,LOSS
330,ESM6.CME@RITHMIC,2026-05-05T00:23:56.181Z,7226.4,LONG,7225.75,7226.8,0.65,0.4,0.62,10,Phase1_Absorption,WIN
331,ESM6.CME@RITHMIC,2026-05-05T00:24:01.240Z,7225.9,LONG,7225.25,7226.3,0.65,0.4,0.62,19,Phase1_Absorption,WIN
332,NQM6.CME@RITHMIC,2026-05-05T00:24:01.276Z,27745.8,LONG,27744.25,27748.6,1.55,2.8,1.81,20,Phase1_Absorption,LOSS
333,NQM6.CME@RITHMIC,2026-05-05T00:24:01.277Z,27744.72,LONG,27744.0,27745.32,0.72,0.6,0.83,26,Phase1_Absorption,WIN
334,NQM6.CME@RITHMIC,2026-05-05T00:24:01.278Z,27744.05,LONG,27743.25,27744.85,0.8,0.8,1.0,11,Phase1_Absorption,WIN
335,NQM6.CME@RITHMIC,2026-05-05T00:24:01.279Z,27743.62,LONG,27742.75,27744.62,0.88,1.0,1.14,8,Phase1_Absorption,LOSS
336,NQM6.CME@RITHMIC,2026-05-05T00:24:01.280Z,27742.88,LONG,27742.0,27743.88,0.88,1.0,1.14,6,Phase1_Absorption,WIN
